municipality_code,municipality_name,county_code,percent_vaccinated,population_total,population_total_m,population_total_f,area_km2,population_density,urbanization_rate,healthcare_advices,population_per_pharmacy,installations_network_gas,appartments_per_1000_persons,persons_per_library,library_readers_per_1000_persons,forests_area,unemployment_rate,unemployment_rate_m,unemployment_rate_f,revenues_per_capita,revenues_per_capita_PIT,revenues_per_capita_CIT,net_scholarization,county_name,average_wage_relative,doctors_per_1000_persons,education_share_higher,education_share_secondary,education_share_vocational,education_share_primary,tourits_per_1000_persons,percent_population_below_25,percent_population_25_60,percent_population_over_60,municipality_code_old,election_presence,percent_invalid_votes,voivodeship,PIS_party,KO_party,KONFEDERACJA_party,PSL_party,SLD_party
180301,Dębica,1803000,48.2,44192,21333,22859,34,1306.3,100.0,187935.0,2104,95.6,356.2,8838,148,119.0,4.7,3.8,5.8,5604.75,1077.66,78.25,108.73,dębicki,83.9,12.8,18.81,35.99,24.01,16.23,173.37,23.37074583635047,57.44252353367125,17.1184829833454,1803011,"62,62","0,81",podkarpackie,"53,45","22,46","8,79","7,13","7,69"
180302,Brzostek,1803000,32.8,12865,6445,6420,122,105.2,21.1,55670.0,4288,78.3,263.4,3216,126,1902.74,4.8,3.9,5.7,5127.6,424.75,7.24,88.92,dębicki,83.9,12.8,18.81,35.99,24.01,16.23,173.37,29.18771861640109,55.22736105713175,13.369607462106488,1803023,"55,29","1,29",podkarpackie,"80,20","4,87","4,82","6,82","2,91"
180303,Czarna,1803000,37.0,13402,6671,6731,148,90.6,0.0,37540.0,6701,78.7,267.6,4467,47,1209.4,5.0,3.6,6.6,4754.7,620.37,0.4,81.56,dębicki,83.9,12.8,18.81,35.99,24.01,16.23,173.37,29.629905984181466,56.27518280853604,12.065363378600209,1803032,"58,77","1,23",podkarpackie,"70,43","8,54","5,50","11,60","3,46"
180304,Dębica,1803000,40.8,25693,12800,12893,138,186.3,0.0,60407.0,12847,81.0,280.6,2141,100,928.6,4.5,3.3,5.9,5492.56,820.25,107.38,84.03,dębicki,83.9,12.8,18.81,35.99,24.01,16.23,173.37,29.140232748219358,55.81286731794653,13.353831782975908,1803042,"59,02","1,15",podkarpackie,"66,66","13,31","7,26","7,90","4,41"
180305,Jodłowa,1803000,37.9,5288,2677,2611,60,88.3,0.0,11349.0,2644,67.7,268.2,5288,106,1410.93,3.9,3.6,4.4,6289.49,405.05,3.14,91.68,dębicki,83.9,12.8,18.81,35.99,24.01,16.23,173.37,28.42284417549168,55.84341906202723,13.275340393343418,1803052,"51,87","1,92",podkarpackie,"77,49","5,19","5,47","9,20","2,46"
180306,Pilzno,1803000,34.6,18143,9082,9061,165,109.9,27.2,55233.0,4536,80.3,260.7,2268,133,2113.9,4.0,3.2,4.9,5115.09,600.46,30.54,92.8,dębicki,83.9,12.8,18.81,35.99,24.01,16.23,173.37,29.460397949622447,55.07358209777876,13.355012952653917,1803063,"60,80","1,30",podkarpackie,"74,50","8,80","5,80","7,72","2,86"
180307,Żyraków,1803000,39.4,14332,7196,7136,110,129.8,0.0,41394.0,14332,84.7,266.2,2866,108,667.5,3.5,2.5,4.7,5245.04,788.26,8.9,83.29,dębicki,83.9,12.8,18.81,35.99,24.01,16.23,173.37,30.323751046608987,55.97264861847614,12.049958135640525,1803072,"60,77","1,37",podkarpackie,"70,32","8,34","7,23","10,73","3,11"
180401,Jarosław,1804000,51.6,36448,17098,19350,35,1053.1,100.0,251253.0,1458,93.8,384.1,12149,188,16.89,8.6,8.3,8.8,5311.94,891.93,90.42,121.68,jarosławski,82.2,18.1,19.84,34.31,23.56,17.3,327.01,22.462137840210712,56.04422739244952,19.331650570676032,1804011,"58,59","0,89",podkarpackie,"53,87","23,75","6,89","8,71","6,78"
180402,Radymno,1804000,46.6,5125,2516,2609,14,376.3,100.0,42086.0,1025,85.3,339.9,5125,119,,8.3,8.2,8.4,5436.83,634.25,44.92,115.51,jarosławski,82.2,18.1,19.84,34.31,23.56,17.3,327.01,24.29268292682927,58.92682926829268,14.88780487804878,1804021,"56,74","1,33",podkarpackie,"62,75","12,48","8,39","10,97","5,40"
180403,Chłopice,1804000,43.8,5385,2730,2655,49,109.5,0.0,19103.0,5385,74.7,250.7,2693,61,7.09,7.8,7.3,8.5,5852.31,425.62,1.9,87.38,jarosławski,82.2,18.1,19.84,34.31,23.56,17.3,327.01,26.722376973073352,56.100278551532035,14.763231197771587,1804032,"56,54","2,36",podkarpackie,"77,00","6,35","4,38","9,85","2,41"
180404,Jarosław,1804000,44.1,13156,6453,6703,113,115.9,0.0,13701.0,0,80.0,278.7,2193,54,132.87,8.4,7.3,9.7,4700.8,607.29,21.71,61.44,jarosławski,82.2,18.1,19.84,34.31,23.56,17.3,327.01,28.397689267254485,56.020066889632105,13.932806324110672,1804042,"55,83","1,10",podkarpackie,"69,10","12,02","6,25","9,28","3,34"
180405,Laszki,1804000,41.1,6700,3388,3312,138,48.6,0.0,35184.0,6700,57.7,269.3,1675,54,702.58,10.0,8.9,11.3,5792.79,359.83,0.21,83.28,jarosławski,82.2,18.1,19.84,34.31,23.56,17.3,327.01,28.65671641791045,55.00000000000001,14.208955223880599,1804052,"54,98","2,08",podkarpackie,"73,50","7,11","5,16","11,83","2,39"
180406,Pawłosiów,1804000,45.5,8454,4159,4295,47,178.3,0.0,5574.0,0,85.4,292.6,2818,45,76.07,7.7,6.8,8.8,4745.52,702.47,5.69,62.29,jarosławski,82.2,18.1,19.84,34.31,23.56,17.3,327.01,27.631890229477168,56.42299503193754,14.064348237520699,1804062,"59,72","0,99",podkarpackie,"67,96","14,35","6,89","7,44","3,37"
180407,Pruchnik,1804000,36.5,9415,4672,4743,80,117.2,38.6,41645.0,3138,72.8,282.1,4708,39,350.58,9.9,7.7,12.4,5919.25,416.87,32.08,91.14,jarosławski,82.2,18.1,19.84,34.31,23.56,17.3,327.01,28.868826340945304,55.496548061603825,13.839617631439193,1804073,"59,88","1,52",podkarpackie,"78,33","9,81","5,23","4,86","1,77"
180408,Radymno,1804000,37.7,11053,5546,5507,182,60.7,0.0,5502.0,0,44.4,267.6,2211,33,527.42,7.8,6.4,9.5,6370.67,424.55,10.43,78.56,jarosławski,82.2,18.1,19.84,34.31,23.56,17.3,327.01,28.23667782502488,55.867185379534966,13.960010856780963,1804082,"54,48","1,76",podkarpackie,"75,20","6,34","6,13","10,42","1,92"
180409,Rokietnica,1804000,38.0,4261,2145,2116,57,74.6,0.0,13085.0,4261,67.7,262.4,4261,68,132.44,8.0,6.7,9.6,5630.43,358.22,44.59,83.11,jarosławski,82.2,18.1,19.84,34.31,23.56,17.3,327.01,28.37362121567707,55.40952827974653,13.846514902605023,1804092,"52,19","1,77",podkarpackie,"75,12","9,40","4,98","8,31","2,19"
180410,Roźwienica,1804000,39.7,6172,3077,3095,69,89.8,0.0,24961.0,6172,74.1,270.1,2057,39,142.0,9.8,7.8,12.1,5520.88,457.27,6.64,82.95,jarosławski,82.2,18.1,19.84,34.31,23.56,17.3,327.01,28.823720025923528,56.156837329876865,13.075178224238496,1804102,"56,13","1,15",podkarpackie,"70,81","11,73","5,18","10,18","2,10"
180411,Wiązownica,1804000,40.2,11654,5770,5884,245,47.8,0.0,36625.0,5827,66.3,267.7,2914,18,1475.91,7.8,6.5,9.3,4833.18,483.32,3.31,90.95,jarosławski,82.2,18.1,19.84,34.31,23.56,17.3,327.01,29.629311824266345,56.07516732452377,12.527887420628112,1804112,"62,55","1,99",podkarpackie,"64,84","24,43","4,90","3,85","1,98"
180501,Jasło,1805000,49.3,33962,16198,17764,37,930.0,100.0,226167.0,1544,97.2,374.0,8491,180,65.16,8.0,6.5,9.8,5771.06,915.66,130.46,124.76,jasielski,82.6,16.7,18.52,34.01,26.68,16.3,60.7,22.015782344973793,56.89888699134327,18.585477887050235,1805011,"58,38","0,88",podkarpackie,"54,37","25,22","8,39","4,27","7,75"
180502,Brzyska,1805000,33.4,6408,3186,3222,45,142.8,0.0,24259.0,6408,83.9,250.2,3204,71,570.56,7.8,5.2,10.8,5266.34,435.53,0.69,94.24,jasielski,82.6,16.7,18.52,34.01,26.68,16.3,60.7,28.97940074906367,56.335830212234704,12.812109862671662,1805022,"58,24","1,61",podkarpackie,"84,97","5,32","3,95","3,58","2,18"
180503,Dębowiec,1805000,37.0,8794,4405,4389,86,101.7,0.0,31159.0,4397,78.4,280.4,1466,75,1155.88,8.3,6.3,10.7,5519.25,437.93,12.0,86.72,jasielski,82.6,16.7,18.52,34.01,26.68,16.3,60.7,28.08733227200364,55.85626563566068,13.929952240163749,1805032,"56,47","1,66",podkarpackie,"78,71","8,10","4,73","5,58","2,88"
180504,Jasło,1805000,41.4,16093,7941,8152,93,172.9,0.0,16815.0,0,92.0,285.1,4023,88,1080.35,8.3,6.5,10.4,4959.08,633.64,14.9,59.94,jasielski,82.6,16.7,18.52,34.01,26.68,16.3,60.7,26.63269744609458,56.695457652395454,14.646119430808428,1805042,"58,58","1,28",podkarpackie,"70,88","11,75","8,49","4,54","4,34"
180505,Kołaczyce,1805000,39.6,8739,4385,4354,61,143.0,15.9,37774.0,2913,85.8,265.2,8739,56,839.23,9.7,7.1,12.8,5600.3,463.95,5.2,92.4,jasielski,82.6,16.7,18.52,34.01,26.68,16.3,60.7,27.57752603272686,56.79139489644124,13.868863714383798,1805053,"56,00","1,61",podkarpackie,"78,80","8,40","5,49","4,65","2,66"
180506,Krempna,1805000,33.4,1769,920,849,205,8.7,0.0,4515.0,0,0.2,330.7,1769,94,993.09,10.4,9.0,12.3,5841.83,344.4,0.15,72.34,jasielski,82.6,16.7,18.52,34.01,26.68,16.3,60.7,25.607687959299042,58.055398530243075,14.584511023176935,1805062,"46,23","1,67",podkarpackie,"68,56","9,21","7,22","9,77","5,24"
180507,Nowy Żmigród,1805000,35.4,8843,4436,4407,104,85.4,0.0,34469.0,4422,80.3,276.5,2948,89,1547.77,8.8,7.4,10.5,5162.05,420.2,2.5,93.03,jasielski,82.6,16.7,18.52,34.01,26.68,16.3,60.7,26.33721587696483,56.507972407554,14.621734705416713,1805072,"58,27","1,40",podkarpackie,"78,98","7,06","6,87","4,96","2,13"
180508,Osiek Jasielski,1805000,30.9,5240,2606,2634,60,86.8,0.0,24169.0,5240,85.8,271.6,2620,95,977.48,7.7,5.9,9.9,5304.43,386.01,0.36,81.39,jasielski,82.6,16.7,18.52,34.01,26.68,16.3,60.7,28.320610687022903,56.6793893129771,12.958015267175574,1805082,"52,91","1,43",podkarpackie,"81,17","6,08","4,99","5,40","2,36"
180509,Skołyszyn,1805000,42.7,12175,6065,6110,78,155.1,0.0,40679.0,12175,84.5,281.1,4058,88,1168.27,8.5,6.4,11.0,5392.37,580.26,56.36,89.24,jasielski,82.6,16.7,18.52,34.01,26.68,16.3,60.7,26.587268993839835,56.11498973305955,15.260780287474333,1805092,"57,38","0,89",podkarpackie,"69,68","11,27","8,41","5,67","4,97"
180511,Tarnowiec,1805000,38.8,9012,4460,4552,62,144.2,0.0,17677.0,9012,89.5,282.2,3004,100,629.66,8.1,6.1,10.5,5186.95,560.09,15.13,89.86,jasielski,82.6,16.7,18.52,34.01,26.68,16.3,60.7,26.864181091877498,55.714602751886375,15.035508211273857,1805112,"55,15","1,13",podkarpackie,"72,82","10,06","6,59","5,69","4,84"
180601,Cmolas,1806000,26.8,8090,4073,4017,134,60.4,0.0,14006.0,0,61.0,270.3,2023,134,1992.38,6.1,5.4,6.9,5009.05,449.99,5.75,88.47,kolbuszowski,76.4,10.5,16.48,32.84,26.32,18.77,35.69,29.46847960444994,55.3770086526576,12.682323856613104,1806012,"57,64","1,21",podkarpackie,"77,09","4,66","8,74","6,40","2,78"
180602,Kolbuszowa,1806000,34.3,24497,11955,12542,171,143.4,35.6,89139.0,4083,80.2,308.2,2722,168,1239.17,5.2,4.5,6.1,5853.82,770.18,72.53,93.52,kolbuszowski,76.4,10.5,16.48,32.84,26.32,18.77,35.69,25.852145160631913,57.47642568477773,14.57321304649549,1806023,"57,06","0,96",podkarpackie,"64,66","10,04","12,23","7,16","5,47"
180603,Majdan Królewski,1806000,30.4,9759,4893,4866,155,62.9,0.0,37578.0,4880,68.1,290.3,2440,105,1339.21,5.8,4.9,6.9,5243.32,403.98,0.41,84.88,kolbuszowski,76.4,10.5,16.48,32.84,26.32,18.77,35.69,28.496772210267444,56.358233425555895,13.403012603750383,1806032,"52,78","0,94",podkarpackie,"80,03","5,20","6,64","4,76","2,95"
180604,Niwiska,1806000,30.1,6186,3101,3085,95,65.2,0.0,17891.0,6186,68.9,271.6,3093,119,1159.9,4.9,4.4,5.5,5946.84,562.41,0.54,82.55,kolbuszowski,76.4,10.5,16.48,32.84,26.32,18.77,35.69,30.116391852570317,54.380860006466214,12.997090203685744,1806042,"56,26","1,22",podkarpackie,"74,51","4,50","9,53","8,11","3,04"
180605,Raniżów,1806000,31.1,7002,3598,3404,97,72.4,0.0,19838.0,7002,57.2,281.5,2334,150,1570.4,5.1,4.6,5.8,5292.05,531.6,-2.36,85.29,kolbuszowski,76.4,10.5,16.48,32.84,26.32,18.77,35.69,28.848900314195948,55.56983718937446,13.396172522136531,1806052,"58,23","1,44",podkarpackie,"76,17","5,55","8,92","5,93","3,12"
180606,Dzikowiec,1806000,25.9,6392,3201,3191,122,52.6,0.0,20016.0,6392,53.2,267.7,1598,106,1325.39,4.8,4.3,5.5,5733.15,292.51,1.19,82.97,kolbuszowski,76.4,10.5,16.48,32.84,26.32,18.77,35.69,28.613892365456824,56.47684605757196,12.750312891113893,1806062,"49,34","1,10",podkarpackie,"78,41","3,35","7,17","8,01","2,63"
180701,Chorkówka,1807000,37.6,13517,6709,6808,77,174.8,0.0,53201.0,6759,92.2,285.6,1502,59,994.69,4.4,3.2,5.9,5278.25,567.47,55.11,87.92,krośnieński,73.3,10.3,19.42,34.68,25.49,15.76,348.57,28.223718280683585,55.197159132943696,14.677813124213953,1807012,"56,26","1,41",podkarpackie,"69,11","11,67","7,68","6,22","5,32"
180702,Dukla,1807000,38.4,14121,6965,7156,235,60.1,14.5,78314.0,2354,75.9,311.7,14121,94,1922.37,4.8,4.2,5.5,5980.34,513.31,24.31,91.78,krośnieński,73.3,10.3,19.42,34.68,25.49,15.76,348.57,26.669499327243113,55.350187663763194,15.45216344451526,1807023,"53,88","1,34",podkarpackie,"68,96","11,61","6,79","7,37","5,29"
180703,Iwonicz-Zdrój,1807000,37.9,10509,5270,5239,46,231.0,15.5,33134.0,2102,93.6,282.7,2627,104,160.08,3.4,2.7,4.2,5264.35,594.26,2.74,90.79,krośnieński,73.3,10.3,19.42,34.68,25.49,15.76,348.57,27.67151964982396,55.723665429631744,14.587496431630031,1807033,"64,44","1,03",podkarpackie,"67,65","14,30","5,76","7,05","5,24"
180704,Jedlicze,1807000,40.3,15091,7393,7698,59,257.7,37.1,64681.0,3773,96.3,298.8,3018,137,244.1,3.5,2.8,4.4,6247.88,757.64,30.39,80.22,krośnieński,73.3,10.3,19.42,34.68,25.49,15.76,348.57,26.326949837651583,55.90749453316546,15.433039560002651,1807043,"55,07","1,29",podkarpackie,"63,20","13,23","6,92","8,16","8,49"
180705,Korczyna,1807000,36.6,11176,5536,5640,93,120.1,0.0,55097.0,3725,86.2,304.8,5588,124,429.63,3.1,2.6,3.7,5780.5,654.95,17.34,89.11,krośnieński,73.3,10.3,19.42,34.68,25.49,15.76,348.57,27.666428060128844,55.26127415891195,14.89799570508232,1807052,"58,34","1,20",podkarpackie,"64,43","17,08","7,35","6,04","5,10"
180706,Krościenko Wyżne,1807000,40.1,5450,2738,2712,16,334.2,0.0,16653.0,5450,93.9,289.7,2725,168,31.0,3.3,2.6,4.1,5185.81,857.79,0.93,69.14,krośnieński,73.3,10.3,19.42,34.68,25.49,15.76,348.57,28.807339449541285,54.97247706422018,14.605504587155963,1807062,"61,99","0,96",podkarpackie,"64,62","13,84","8,04","7,92","5,58"
180707,Miejsce Piastowe,1807000,40.4,13431,6538,6893,51,261.7,0.0,63032.0,3358,95.5,286.7,2686,147,87.91,3.3,2.4,4.2,5301.23,656.47,10.41,87.71,krośnieński,73.3,10.3,19.42,34.68,25.49,15.76,348.57,26.878117787208694,55.36445536445537,15.449333631151813,1807072,"59,94","1,28",podkarpackie,"61,90","14,85","7,35","11,03","4,88"
180708,Rymanów,1807000,41.7,15537,7601,7936,167,93.2,23.5,60931.0,3884,91.2,287.7,3107,81,833.19,3.1,2.9,3.4,6265.64,603.71,12.43,95.13,krośnieński,73.3,10.3,19.42,34.68,25.49,15.76,348.57,27.39911179764433,54.714552358885236,15.54997747312866,1807083,"59,32","1,12",podkarpackie,"66,89","13,13","6,86","7,78","5,34"
180709,Wojaszówka,1807000,37.1,9250,4508,4742,83,111.0,0.0,25965.0,9250,84.3,305.4,2313,88,827.62,4.0,3.4,4.6,6097.32,636.05,1.93,83.48,krośnieński,73.3,10.3,19.42,34.68,25.49,15.76,348.57,27.16756756756757,55.5027027027027,15.102702702702702,1807092,"51,72","0,99",podkarpackie,"65,46","14,22","7,98","6,19","6,16"
180710,Jaśliska,1807000,36.8,2102,1038,1064,166,12.7,0.0,6534.0,0,0.0,296.4,2102,89,554.98,4.3,3.4,5.4,7766.95,345.39,0.34,87.3,krośnieński,73.3,10.3,19.42,34.68,25.49,15.76,348.57,27.92578496669838,54.75737392959087,14.2721217887726,1807102,"51,48","2,07",podkarpackie,"69,81","12,40","5,00","8,85","3,94"
180801,Leżajsk,1808000,48.0,13212,6314,6898,21,642.0,100.0,93144.0,1101,93.4,356.3,4404,189,203.28,8.4,8.2,8.5,4949.75,868.53,86.56,106.15,leżajski,80.3,14.7,18.55,32.98,26.33,16.58,75.19,22.260066606115654,56.0778080532849,19.489857705116563,1808011,"58,01","0,82",podkarpackie,"57,40","17,51","9,78","7,28","7,62"
180802,Grodzisko Dolne,1808000,38.7,7853,3890,3963,79,99.9,0.0,27666.0,3927,46.9,292.2,2618,136,742.7,8.6,8.0,9.3,5238.53,859.31,0.86,84.54,leżajski,80.3,14.7,18.55,32.98,26.33,16.58,75.19,27.912899528842484,55.112695785050306,14.898764803259901,1808022,"57,28","0,84",podkarpackie,"76,50","10,15","7,69","3,58","1,86"
180803,Kuryłówka,1808000,40.5,5627,2841,2786,142,39.6,0.0,14022.0,5627,27.3,293.8,1407,208,2554.58,10.1,8.9,11.5,6164.9,358.84,0.98,78.43,leżajski,80.3,14.7,18.55,32.98,26.33,16.58,75.19,27.93673360582904,56.56655411409277,12.937622178780877,1808032,"53,52","1,06",podkarpackie,"73,66","4,25","6,52","13,38","2,02"
180804,Leżajsk,1808000,34.8,20020,9960,10060,198,100.7,0.0,32880.0,0,67.7,282.2,2224,109,1644.35,9.6,8.4,11.0,5842.44,476.28,22.06,89.89,leżajski,80.3,14.7,18.55,32.98,26.33,16.58,75.19,28.316683316683317,56.413586413586415,13.3016983016983,1808042,"57,25","0,75",podkarpackie,"77,82","5,80","9,32","4,58","2,22"
180805,Nowa Sarzyna,1808000,36.1,21184,10511,10673,144,147.4,26.5,66106.0,3531,76.0,292.4,3531,118,1751.87,10.2,8.8,11.9,5353.03,438.39,26.96,91.31,leżajski,80.3,14.7,18.55,32.98,26.33,16.58,75.19,28.07307401812689,55.541918429003026,14.355173716012084,1808053,"60,55","0,85",podkarpackie,"80,84","5,74","6,01","3,74","3,36"
180901,Lubaczów,1809000,54.5,11674,5538,6136,26,453.7,100.0,120684.0,1297,86.3,380.1,5837,273,35.91,6.6,6.7,6.5,5712.24,722.31,93.39,111.09,lubaczowski,76.3,16.1,17.92,32.41,24.77,19.72,252.13,23.128319342127806,57.957855062532126,17.209182799383242,1809011,"55,67","0,78",podkarpackie,"51,88","12,34","8,32","13,44","14,01"
180902,Cieszanów,1809000,47.9,6946,3476,3470,219,31.7,27.0,14503.0,3473,57.4,312.3,1737,127,1273.39,7.6,7.4,7.8,5439.28,377.5,5.98,86.12,lubaczowski,76.3,16.1,17.92,32.41,24.77,19.72,252.13,25.309530665131007,56.44975525482292,15.894039735099339,1809023,"51,66","1,92",podkarpackie,"57,40","3,34","6,37","27,94","4,95"
180903,Horyniec-Zdrój,1809000,46.3,4485,2224,2261,203,22.1,0.0,11930.0,2243,2.3,319.3,1495,92,1671.02,8.2,7.9,8.4,6257.16,436.47,3.19,82.39,lubaczowski,76.3,16.1,17.92,32.41,24.77,19.72,252.13,24.72686733556299,54.96098104793757,17.034559643255296,1809032,"50,72","1,40",podkarpackie,"65,87","7,63","5,72","12,22","8,56"
180904,Lubaczów,1809000,42.3,9045,4561,4484,203,44.6,0.0,9513.0,0,42.8,284.0,1508,72,1843.15,7.5,7.3,7.8,6122.47,370.96,33.76,78.76,lubaczowski,76.3,16.1,17.92,32.41,24.77,19.72,252.13,27.650635710337202,57.3355444997236,12.913211719181868,1809042,"53,91","1,60",podkarpackie,"74,18","4,23","7,01","9,25","5,33"
180905,Narol,1809000,46.5,7714,3999,3715,203,37.9,26.4,20431.0,3857,31.0,328.6,2571,73,2782.97,7.4,7.3,7.5,6452.4,374.33,3.5,87.38,lubaczowski,76.3,16.1,17.92,32.41,24.77,19.72,252.13,24.65646875810215,55.69095151672284,17.08581799325901,1809053,"49,51","1,44",podkarpackie,"68,55","5,30","6,70","14,03","5,43"
180906,Oleszyce,1809000,46.1,6226,3090,3136,152,41.0,46.3,19020.0,3113,66.1,315.8,6226,77,662.05,7.4,7.5,7.2,5541.83,616.26,6.46,89.44,lubaczowski,76.3,16.1,17.92,32.41,24.77,19.72,252.13,26.887247028589783,56.93864439447478,14.214584002569868,1809063,"54,25","1,54",podkarpackie,"64,85","5,42","6,32","11,20","12,21"
180907,Stary Dzików,1809000,42.1,4121,2061,2060,156,26.5,0.0,13137.0,4121,0.5,267.4,2061,96,2131.44,4.1,3.8,4.3,8068.66,302.54,1.87,85.14,lubaczowski,76.3,16.1,17.92,32.41,24.77,19.72,252.13,25.964571705896628,55.15651540888133,16.7192429022082,1809072,"52,83","1,53",podkarpackie,"69,52","2,43","6,58","16,76","4,70"
180908,Wielkie Oczy,1809000,38.7,3703,1840,1863,146,25.3,0.0,10289.0,0,44.9,287.1,1234,146,2119.91,7.4,7.8,6.9,6156.77,317.55,0.87,86.38,lubaczowski,76.3,16.1,17.92,32.41,24.77,19.72,252.13,27.27518228463408,56.71077504725898,13.799621928166353,1809082,"55,57","1,43",podkarpackie,"74,89","4,04","6,28","10,74","4,04"
181001,Łańcut,1810000,55.1,17771,8537,9234,19,915.1,100.0,113794.0,1616,95.2,358.1,5924,215,35.42,7.2,6.8,7.6,6142.73,1032.91,72.12,113.23,łańcucki,78.3,11.2,22.73,36.76,21.73,14.45,132.44,24.483709414214168,55.089752968319175,17.939339373136008,1810011,"63,19","0,76",podkarpackie,"54,89","18,25","9,65","8,01","8,56"
181002,Białobrzegi,1810000,40.8,8689,4299,4390,56,154.8,0.0,16183.0,8689,76.8,283.9,1738,156,52.79,7.2,6.9,7.6,5450.56,630.18,15.96,84.65,łańcucki,78.3,11.2,22.73,36.76,21.73,14.45,132.44,29.830820577741974,54.666820117389804,13.338704108643112,1810022,"59,88","0,60",podkarpackie,"68,74","10,24","10,91","6,64","3,10"
181003,Czarna,1810000,39.6,11993,5885,6108,78,153.6,0.0,24259.0,3998,77.1,289.3,1999,142,257.43,8.4,7.8,9.0,5802.28,718.68,49.14,97.26,łańcucki,78.3,11.2,22.73,36.76,21.73,14.45,132.44,28.983573751354957,56.149420495288915,12.907529392145417,1810032,"64,92","0,92",podkarpackie,"74,23","7,80","8,57","5,99","3,02"
181004,Łańcut,1810000,43.9,21822,10815,11007,107,205.3,0.0,43029.0,7274,82.5,295.8,2425,109,373.93,7.0,6.8,7.2,5640.23,692.21,3.85,88.32,łańcucki,78.3,11.2,22.73,36.76,21.73,14.45,132.44,29.369443680689212,53.91806433874072,14.375400971496655,1810042,"63,74","0,64",podkarpackie,"71,89","7,89","7,67","8,39","3,71"
181005,Markowa,1810000,39.0,6399,3157,3242,69,93.1,0.0,17600.0,3200,68.6,305.2,2133,149,252.6,6.8,6.1,7.5,5688.26,530.42,44.03,96.81,łańcucki,78.3,11.2,22.73,36.76,21.73,14.45,132.44,27.894983591186122,55.14924206907329,14.283481794030317,1810052,"59,74","1,00",podkarpackie,"75,06","5,87","8,43","6,29","3,86"
181006,Rakszawa,1810000,34.0,7285,3630,3655,66,109.6,0.0,17607.0,3643,54.9,282.4,3643,55,1034.0,9.3,8.0,10.9,5426.83,554.63,99.71,82.13,łańcucki,78.3,11.2,22.73,36.76,21.73,14.45,132.44,29.869595058339055,54.20727522306108,13.713109128345916,1810062,"62,06","1,00",podkarpackie,"77,52","6,92","7,06","5,57","2,56"
181007,Żołynia,1810000,43.8,7048,3483,3565,57,124.3,0.0,42661.0,2349,64.6,302.6,3524,160,720.0,8.4,7.7,9.1,5842.94,1149.71,4.34,88.71,łańcucki,78.3,11.2,22.73,36.76,21.73,14.45,132.44,29.63961407491487,54.05788876276958,14.131668558456301,1810072,"58,88","1,11",podkarpackie,"72,89","8,84","6,93","7,12","3,47"
181101,Mielec,1811000,49.0,58362,28007,30355,47,1244.7,100.0,281608.0,2432,93.6,386.2,8337,266,138.27,5.0,4.6,5.4,6360.65,1134.98,155.15,103.48,mielecki,85.6,17.2,19.85,34.52,26.95,13.64,114.53,22.92758987012097,56.667009355402485,17.727288304033447,1811011,"61,52","0,63",podkarpackie,"52,65","21,36","8,15","8,34","8,59"
181102,Borowa,1811000,43.9,5335,2652,2683,56,96.5,0.0,15600.0,5335,5.7,279.7,1334,177,80.03,3.6,3.1,4.1,5134.96,586.9,-0.56,82.7,mielecki,85.6,17.2,19.85,34.52,26.95,13.64,114.53,28.416119962511715,54.93908153701968,14.751640112464855,1811022,"57,68","1,40",podkarpackie,"68,39","7,41","4,61","15,88","3,27"
181103,Czermin,1811000,38.3,7031,3568,3463,80,87.7,0.0,17364.0,7031,38.4,271.9,1758,94,415.0,4.0,3.0,5.2,5473.43,645.39,1.32,97.09,mielecki,85.6,17.2,19.85,34.52,26.95,13.64,114.53,30.42241501920068,55.46863888493812,12.629782392262836,1811032,"55,43","0,86",podkarpackie,"75,40","7,13","3,97","9,62","3,42"
181104,Gawłuszowice,1811000,39.8,2725,1335,1390,34,80.1,0.0,10941.0,0,4.2,285.9,2725,104,148.78,4.2,3.3,5.2,4978.45,489.75,0.5,77.39,mielecki,85.6,17.2,19.85,34.52,26.95,13.64,114.53,29.174311926605505,53.61467889908257,15.119266055045872,1811042,"60,44","1,61",podkarpackie,"78,08","5,77","3,51","9,91","2,42"
181105,Mielec,1811000,43.7,13568,6814,6754,123,110.6,0.0,38479.0,6784,77.8,289.3,2261,103,357.99,4.0,3.2,4.8,5693.01,994.47,3.69,88.83,mielecki,85.6,17.2,19.85,34.52,26.95,13.64,114.53,28.427181603773583,56.390035377358494,13.155955188679243,1811052,"60,86","1,25",podkarpackie,"63,59","11,26","6,61","9,76","8,16"
181106,Padew Narodowa,1811000,42.0,5234,2616,2618,71,73.5,0.0,16226.0,2617,77.8,294.6,872,190,506.51,5.0,4.4,5.8,5052.12,515.33,0.74,93.44,mielecki,85.6,17.2,19.85,34.52,26.95,13.64,114.53,27.283148643484907,54.26060374474589,16.068016813144823,1811062,"58,38","1,08",podkarpackie,"74,58","5,82","5,09","11,32","3,07"
181107,Przecław,1811000,40.4,11999,5991,6008,134,89.4,14.9,28468.0,11999,61.3,274.2,3000,123,921.66,5.0,4.6,5.4,5653.91,596.71,3.22,84.63,mielecki,85.6,17.2,19.85,34.52,26.95,13.64,114.53,30.710892574381198,55.04625385448787,12.434369530794234,1811073,"58,64","1,50",podkarpackie,"73,86","8,13","5,01","8,75","3,90"
